pais_id,pais,mercado,año,mes,producto,variedad,origen,precio_usd_kg,moneda_cod,moneda
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Cebolla,Colorada,Argentina,0.53,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Chaucha,Esmeralda,Argentina,0.81,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Choclo,Amarillo,Argentina,0.81,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Epinaca,s/especificar,Argentina,1.46,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Lechuga,Criolla,Argentina,0.47,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Papa,Spunta,Argentina,0.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Pepino,s/especificar,Argentina,0.66,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Perejil,s/especificar,Argentina,1.41,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Pimiento,Morron,Argentina,1.31,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Radicheta,1er.Corte,Argentina,1.46,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Remolacha,s/especificar,Argentina,0.31,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Repollo,Blanco,Argentina,0.35,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Tomate,Cherry,Argentina,1.5,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Tomate,Perita,Argentina,0.67,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Tomate,Redondo,Argentina,0.7,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Zanahoria,Chantenay,Argentina,0.46,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Zapallito,Redondo,Argentina,0.5,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Junio,Zapallo,Anc.Cokena,Argentina,0.34,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Anana,Perola,Brasil,1.17,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Banana,Cavdich,Ecuador,0.59,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Pomelo,Star Ruby,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Limón,Eureka,Argentina,0.45,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Manzana,Granny Smith,Argentina,1.13,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Manzana,Red Delicius,Argentina,1.4,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Mandarina,Okitzu,Argentina,0.41,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Melón,Rocio Miel,Argentina,1.18,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Naranja,Valenciana,Argentina,0.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Pera,Williams,Argentina,0.57,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Uva,Moscat.Bca,Argentina,2.32,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,PALTA,Hass,Chile,4.62,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Ciruela,Blackamber,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Durazno,Eleg. Lady,Argentina,3.92,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Frutilla,s/especificar,Argentina,4.49,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Kiwi,s/especificar,Argentina,1.56,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Frambuesa,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Acelga,s/especificar,Argentina,0.46,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Ajo,Colorado,Argentina,3.13,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Albahaca,s/especificar,Argentina,0.4,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Apio,s/especificar,Argentina,1.64,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Arveja,s/especificar,Argentina,1.58,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Batata,Arapey,Brasil,0.47,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Berenjena,Vta.Med.La,Argentina,0.49,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Brocoli,s/especificar,Argentina,1.92,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Cebolla,Colorada,Argentina,0.51,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Chaucha,Esmeralda,Argentina,0.82,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Choclo,Amarillo,Argentina,0.82,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Epinaca,s/especificar,Argentina,1.28,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Lechuga,Criolla,Argentina,0.7,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Papa,Spunta,Argentina,0.39,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Pepino,s/especificar,Argentina,0.71,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Perejil,s/especificar,Argentina,1.05,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Pimiento,Morron,Argentina,1.6,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Radicheta,1er.Corte,Argentina,1.93,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Remolacha,s/especificar,Argentina,0.31,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Repollo,Blanco,Argentina,0.26,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Tomate,Cherry,Argentina,1.28,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Tomate,Perita,Argentina,0.65,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Tomate,Redondo,Argentina,0.84,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Zanahoria,Chantenay,Argentina,0.49,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Zapallito,Redondo,Argentina,0.44,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Julio,Zapallo,Anc.Cokena,Argentina,0.34,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Anana,Perola,Brasil,0.29,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Banana,Cavdich,Ecuador,0.75,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Pomelo,Star Ruby,Argentina,0.41,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Limón,Eureka,Argentina,0.47,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Manzana,Granny Smith,Argentina,0.66,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Manzana,Red Delicius,Argentina,1.87,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Mandarina,Okitzu,Argentina,0.4,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Melón,Rocio Miel,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Naranja,Valenciana,Argentina,0.37,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Pera,Williams,Argentina,1.15,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Uva,Moscat.Bca,Argentina,2.5,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,PALTA,Hass,Chile,5.25,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Ciruela,Blackamber,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Durazno,Eleg. Lady,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Frutilla,s/especificar,Argentina,3.24,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Kiwi,s/especificar,Argentina,1.82,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Frambuesa,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Acelga,s/especificar,Argentina,0.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Ajo,Colorado,Argentina,3.16,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Albahaca,s/especificar,Argentina,0.39,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Apio,s/especificar,Argentina,0.97,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Arveja,s/especificar,Argentina,1.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Batata,Arapey,Brasil,0.41,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Berenjena,Vta.Med.La,Argentina,0.79,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Brocoli,s/especificar,Argentina,1.51,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Cebolla,Colorada,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Chaucha,Esmeralda,Argentina,1.62,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Choclo,Amarillo,Argentina,0.7,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Epinaca,s/especificar,Argentina,0.72,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Lechuga,Criolla,Argentina,0.93,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Papa,Spunta,Argentina,0.4,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Pepino,s/especificar,Argentina,0.79,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Perejil,s/especificar,Argentina,0.82,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Pimiento,Morron,Argentina,1.27,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Radicheta,1er.Corte,Argentina,1.77,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Remolacha,s/especificar,Argentina,0.33,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Repollo,Blanco,Argentina,0.21,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Tomate,Cherry,Argentina,2.23,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Tomate,Perita,Argentina,1.2,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Tomate,Redondo,Argentina,1.36,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Zanahoria,Chantenay,Argentina,0.26,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Zapallito,Redondo,Argentina,0.87,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Agosto,Zapallo,Anc.Cokena,Argentina,0.35,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Anana,Perola,Brasil,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Banana,Cavdich,Ecuador,0.76,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Pomelo,Star Ruby,Argentina,0.47,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Limón,Eureka,Argentina,0.73,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Manzana,Granny Smith,Argentina,1.19,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Manzana,Red Delicius,Argentina,1.47,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Mandarina,Encore,Argentina,0.43,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Melón,Rocio Miel,Argentina,1.38,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Naranja,Valenciana,Argentina,0.36,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Pera,Packham's,Argentina,1.24,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Uva,Moscat.Bca,Argentina,3.72,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,PALTA,Hass,Chile,2.95,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Ciruela,Blackamber,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Durazno,Earlygrand,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Frutilla,s/especificar,Argentina,2.2,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Kiwi,s/especificar,Argentina,2.05,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Frambuesa,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Acelga,s/especificar,Argentina,0.34,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Ajo,Colorado,Argentina,3.09,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Albahaca,s/especificar,Argentina,0.5,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Apio,s/especificar,Argentina,0.7,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Arveja,s/especificar,Argentina,1.57,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Batata,Arapey,Brasil,0.41,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Berenjena,Vta.Med.La,Argentina,0.56,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Brocoli,s/especificar,Argentina,1.38,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Cebolla,Colorada,Argentina,0.85,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Chaucha,Esmeralda,Argentina,1.32,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Choclo,Amarillo,Argentina,0.75,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Epinaca,s/especificar,Argentina,0.41,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Lechuga,Criolla,Argentina,0.89,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Papa,Spunta,Argentina,0.19,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Pepino,s/especificar,Argentina,0.96,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Perejil,s/especificar,Argentina,0.78,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Pimiento,Morron,Argentina,1.34,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Radicheta,1er.Corte,Argentina,1.3,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Remolacha,s/especificar,Argentina,0.3,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Repollo,Blanco,Argentina,0.17,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Tomate,Cherry,Argentina,3.15,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Tomate,Perita,Argentina,1.22,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Tomate,Redondo,Argentina,1.17,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Zanahoria,Chantenay,Argentina,0.56,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Zapallito,Redondo,Argentina,0.67,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Septiembre,Zapallo,Anc.Cokena,Argentina,0.4,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Anana,Perola,Brasil,2.03,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Banana,Cavdich,Ecuador,0.8,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Pomelo,Star Ruby,Argentina,0.68,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Limón,Eureka,Argentina,0.88,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Manzana,Granny Smith,Argentina,1.18,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Manzana,Red Delicius,Argentina,2.13,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Mandarina,Encore,Argentina,0.4,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Melón,Rocio Miel,Argentina,1.03,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Naranja,Valenciana,Argentina,0.35,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Pera,Packham's,Argentina,1.22,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Uva,Moscat.Bca,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,PALTA,Hass,Chile,3.38,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Ciruela,Blackamber,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Durazno,Earlygrand,Argentina,1.65,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Frutilla,s/especificar,Argentina,1.71,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Kiwi,s/especificar,Argentina,2.08,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Frambuesa,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Acelga,s/especificar,Argentina,0.46,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Ajo,Colorado,Argentina,3.01,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Albahaca,s/especificar,Argentina,0.39,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Apio,s/especificar,Argentina,0.76,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Arveja,s/especificar,Argentina,1.63,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Batata,Arapey,Brasil,0.45,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Berenjena,Vta.Med.La,Argentina,0.74,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Brocoli,s/especificar,Argentina,0.95,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Cebolla,Colorada,Argentina,0.81,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Chaucha,Esmeralda,Argentina,1.03,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Choclo,Amarillo,Argentina,0.75,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Epinaca,s/especificar,Argentina,0.8,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Lechuga,Criolla,Argentina,0.63,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Papa,Spunta,Argentina,0.41,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Pepino,s/especificar,Argentina,0.61,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Perejil,s/especificar,Argentina,0.7,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Pimiento,Morron,Argentina,1.32,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Radicheta,1er.Corte,Argentina,1.15,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Remolacha,s/especificar,Argentina,0.25,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Repollo,Blanco,Argentina,0.23,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Tomate,Cherry,Argentina,2.73,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Tomate,Perita,Argentina,1.31,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Tomate,Redondo,Argentina,1.48,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Zanahoria,Chantenay,Argentina,0.58,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Zapallito,Redondo,Argentina,0.75,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Octubre,Zapallo,Anc.Cokena,Argentina,0.45,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Anana,Perola,Brasil,1.37,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Banana,Cavdich,Ecuador,0.93,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Pomelo,Star Ruby,Argentina,0.79,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Limón,Eureka,Argentina,1.28,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Manzana,Granny Smith,Argentina,1.94,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Manzana,Red Delicius,Argentina,2.13,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Mandarina,Encore,Argentina,0.4,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Melón,Rocio Miel,Argentina,1.05,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Naranja,Valenciana,Argentina,0.39,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Pera,Packham's,Argentina,1.53,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Uva,Moscat.Bca,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,PALTA,Hass,Chile,2.63,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Ciruela,Blackamber,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Durazno,Earlygrand,Argentina,1.27,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Frutilla,s/especificar,Argentina,1.87,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Kiwi,s/especificar,Argentina,2.27,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Frambuesa,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Acelga,s/especificar,Argentina,0.41,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Ajo,Colorado,Argentina,3.3,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Albahaca,s/especificar,Argentina,0.29,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Apio,s/especificar,Argentina,0.68,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Arveja,s/especificar,Argentina,1.32,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Batata,Arapey,Brasil,0.48,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Berenjena,Vta.Med.La,Argentina,0.71,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Brocoli,s/especificar,Argentina,0.85,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Cebolla,Colorada,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Chaucha,Esmeralda,Argentina,0.79,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Choclo,Amarillo,Argentina,0.47,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Epinaca,s/especificar,Argentina,0.79,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Lechuga,Criolla,Argentina,0.43,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Papa,Spunta,Argentina,0.49,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Pepino,s/especificar,Argentina,0.55,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Perejil,s/especificar,Argentina,0.66,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Pimiento,Morron,Argentina,1.13,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Radicheta,1er.Corte,Argentina,1.1,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Remolacha,s/especificar,Argentina,0.23,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Repollo,Blanco,Argentina,0.21,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Tomate,Cherry,Argentina,3.27,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Tomate,Perita,Argentina,1.06,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Tomate,Redondo,Argentina,1.01,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Zanahoria,Chantenay,Argentina,0.62,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Zapallito,Redondo,Argentina,0.53,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Noviembre,Zapallo,Anc.Cokena,Argentina,0.46,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Anana,Perola,Brasil,1.29,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Banana,Cavdich,Ecuador,0.94,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Pomelo,Star Ruby,Argentina,0.71,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Limón,Eureka,Argentina,1.14,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Manzana,Granny Smith,Argentina,1.9,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Manzana,Red Delicius,Argentina,1.99,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Mandarina,Encore,Argentina,0.39,USD,Dolares
