date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Rice (red nadu),KG,actual,Wholesale,LKR,94.0,0.5157
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Rice (red),KG,actual,Retail,LKR,93.0,0.5102
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Rice (red),KG,actual,Wholesale,LKR,90.15,0.4946
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Rice (white),KG,actual,Retail,LKR,93.0,0.5102
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Rice (white),KG,actual,Wholesale,LKR,90.3,0.4954
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,19.6,0.1075
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,"meat, fish and eggs",Eggs,Unit,actual,Wholesale,LKR,18.6,0.102
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1203.75,6.6042
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Wholesale,LKR,1068.42,5.8618
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,650.0,3.5661
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Wholesale,LKR,540.0,2.9626
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,445.5,2.4442
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,miscellaneous food,"Chili (red, dry raw)",KG,actual,Wholesale,LKR,401.05,2.2003
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,miscellaneous food,Sugar,KG,actual,Retail,LKR,136.5,0.7489
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,miscellaneous food,Sugar,KG,actual,Wholesale,LKR,127.85,0.7014
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,pulses and nuts,Beans,KG,actual,Retail,LKR,153.0,0.8394
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,pulses and nuts,Beans,KG,actual,Wholesale,LKR,116.0,0.6364
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,pulses and nuts,Lentils,KG,actual,Retail,LKR,149.9,0.8224
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,pulses and nuts,Lentils,KG,actual,Wholesale,LKR,140.1,0.7686
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Bananas,KG,actual,Retail,LKR,94.5,0.5185
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Bananas,KG,actual,Wholesale,LKR,60.4,0.3314
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,115.5,0.6337
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Cabbage,KG,actual,Wholesale,LKR,66.75,0.3662
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Carrots,KG,actual,Retail,LKR,156.25,0.8572
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Carrots,KG,actual,Wholesale,LKR,121.75,0.668
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,66.53,0.365
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Coconut,Unit,actual,Wholesale,LKR,61.91,0.3397
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,132.0,0.7242
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Eggplants,KG,actual,Wholesale,LKR,97.75,0.5363
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,80.25,0.4403
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Onions (imported),KG,actual,Wholesale,LKR,65.0,0.3566
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,286.75,1.5732
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,"Onions (red, imported)",KG,actual,Wholesale,LKR,254.75,1.3977
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,293.16,1.6084
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,"Onions (red, local)",KG,actual,Wholesale,LKR,264.21,1.4496
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Papaya,KG,actual,Retail,LKR,94.47,0.5183
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Papaya,KG,actual,Wholesale,LKR,69.0,0.3786
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,155.75,0.8545
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,55.0,0.3018
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Pumpkin,KG,actual,Wholesale,LKR,29.75,0.1632
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,129.0,0.7077
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Snake gourd,KG,actual,Wholesale,LKR,91.25,0.5006
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,174.0,0.9546
2020-06-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Tomatoes,KG,actual,Wholesale,LKR,132.75,0.7283
2020-06-15,Western,Gampaha,Economic Centre-Maradagahamula,7.233295,79.988859,cereals and tubers,Rice (medium grain),KG,actual,Wholesale,LKR,95.15,0.522
2020-06-15,Western,Gampaha,Economic Centre-Maradagahamula,7.233295,79.988859,cereals and tubers,Rice (red nadu),KG,actual,Wholesale,LKR,92.0,0.5047
2020-06-15,Western,Gampaha,Economic Centre-Maradagahamula,7.233295,79.988859,cereals and tubers,Rice (red),KG,actual,Wholesale,LKR,90.9,0.4987
2020-06-15,Western,Gampaha,Economic Centre-Maradagahamula,7.233295,79.988859,cereals and tubers,Rice (white),KG,actual,Wholesale,LKR,88.75,0.4869
2020-06-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,358.5,1.9669
2020-06-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Wholesale,LKR,298.25,1.6363
2020-06-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1173.33,6.4373
2020-06-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (jack),KG,actual,Wholesale,LKR,682.5,3.7445
2020-06-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,984.44,5.401
2020-06-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (sail fish),KG,actual,Wholesale,LKR,790.0,4.3342
2020-06-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,556.25,3.0518
2020-06-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Wholesale,LKR,446.25,2.4483
2020-06-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,623.53,3.4209
2020-06-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Wholesale,LKR,518.82,2.8464
2020-06-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,772.0,4.2355
2020-06-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Wholesale,LKR,477.0,2.617
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,296.84,1.6286
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Wholesale,LKR,240.5,1.3195
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,955.88,5.2443
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (jack),KG,actual,Wholesale,LKR,678.42,3.7221
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,983.33,5.3949
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (sail fish),KG,actual,Wholesale,LKR,825.0,4.5263
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,465.79,2.5555
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Wholesale,LKR,365.79,2.0069
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,635.29,3.4854
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Wholesale,LKR,536.11,2.9413
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,859.47,4.7154
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Wholesale,LKR,568.42,3.1186
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,183.44,1.0036
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,cereals and tubers,Potatoes (local),KG,actual,Wholesale,LKR,173.5,0.9492
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,404.7,2.2141
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,miscellaneous food,"Chili (red, dry raw)",KG,actual,Wholesale,LKR,395.22,2.1622
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,pulses and nuts,Beans,KG,actual,Retail,LKR,145.61,0.7966
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,pulses and nuts,Beans,KG,actual,Wholesale,LKR,126.04,0.6896
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,86.57,0.4736
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,Cabbage,KG,actual,Wholesale,LKR,66.57,0.3642
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,Carrots,KG,actual,Retail,LKR,122.83,0.672
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,Carrots,KG,actual,Wholesale,LKR,102.83,0.5626
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,59.61,0.3261
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,Coconut,Unit,actual,Wholesale,LKR,54.57,0.2985
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,89.78,0.4912
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,Eggplants,KG,actual,Wholesale,LKR,69.78,0.3818
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,168.77,0.9233
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,"Onions (red, imported)",KG,actual,Wholesale,LKR,158.77,0.8686
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,146.61,0.8021
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,"Onions (red, local)",KG,actual,Wholesale,LKR,136.61,0.7474
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,58.48,0.3199
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,Pumpkin,KG,actual,Wholesale,LKR,38.48,0.2105
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,65.43,0.358
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,Snake gourd,KG,actual,Wholesale,LKR,45.22,0.2474
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,75.26,0.4118
2020-07-15,Central,Matale,Economic Centre-Dambulla,7.866079,80.651746,vegetables and fruits,Tomatoes,KG,actual,Wholesale,LKR,55.26,0.3023
2020-07-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Rice (white),KG,actual,Retail,LKR,97.89,0.5356
2020-07-15,Western,Colombo,Colombo City,6.931944,79.847778,cereals and tubers,Wheat flour,KG,actual,Retail,LKR,93.86,0.5135
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,147.0,0.8042
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Potatoes (imported),KG,actual,Wholesale,LKR,125.39,0.686
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,218.48,1.1953
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Potatoes (local),KG,actual,Wholesale,LKR,186.3,1.0193
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,98.0,0.5362
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Rice (medium grain),KG,actual,Wholesale,LKR,96.04,0.5255
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Rice (red nadu),KG,actual,Retail,LKR,96.0,0.5252
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Rice (red nadu),KG,actual,Wholesale,LKR,93.91,0.5138
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Rice (red),KG,actual,Retail,LKR,93.0,0.5088
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Rice (red),KG,actual,Wholesale,LKR,89.96,0.4922
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Rice (white),KG,actual,Retail,LKR,93.0,0.5088
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,cereals and tubers,Rice (white),KG,actual,Wholesale,LKR,90.04,0.4926
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,20.35,0.1113
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1200.0,6.5652
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Wholesale,LKR,1100.0,6.0181
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,650.0,3.5562
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Wholesale,LKR,600.0,3.2826
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,423.91,2.3192
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,miscellaneous food,"Chili (red, dry raw)",KG,actual,Wholesale,LKR,392.61,2.148
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,miscellaneous food,Sugar,KG,actual,Retail,LKR,134.87,0.7379
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,miscellaneous food,Sugar,KG,actual,Wholesale,LKR,126.96,0.6946
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,pulses and nuts,Beans,KG,actual,Retail,LKR,163.26,0.8932
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,pulses and nuts,Beans,KG,actual,Wholesale,LKR,122.3,0.6691
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,pulses and nuts,Lentils,KG,actual,Retail,LKR,149.7,0.819
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,pulses and nuts,Lentils,KG,actual,Wholesale,LKR,139.43,0.7629
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Bananas,KG,actual,Retail,LKR,98.7,0.54
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Bananas,KG,actual,Wholesale,LKR,59.78,0.3271
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,115.22,0.6304
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Cabbage,KG,actual,Wholesale,LKR,69.13,0.3782
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Carrots,KG,actual,Retail,LKR,131.09,0.7172
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Carrots,KG,actual,Wholesale,LKR,94.83,0.5188
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,61.7,0.3375
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Coconut,Unit,actual,Wholesale,LKR,61.0,0.3337
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,90.09,0.4929
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Eggplants,KG,actual,Wholesale,LKR,57.0,0.3118
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,77.43,0.4236
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Onions (imported),KG,actual,Wholesale,LKR,60.04,0.3285
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,182.39,0.9979
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,"Onions (red, imported)",KG,actual,Wholesale,LKR,155.22,0.8492
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,208.83,1.1425
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,"Onions (red, local)",KG,actual,Wholesale,LKR,174.13,0.9527
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Papaya,KG,actual,Retail,LKR,95.87,0.5245
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Papaya,KG,actual,Wholesale,LKR,68.48,0.3746
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,172.17,0.942
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,69.26,0.3789
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Pumpkin,KG,actual,Wholesale,LKR,37.74,0.2065
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,117.17,0.6411
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Snake gourd,KG,actual,Wholesale,LKR,73.13,0.4001
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,120.74,0.6606
2020-07-15,Western,Colombo,Economic Centre-Pettah,6.934423,79.853116,vegetables and fruits,Tomatoes,KG,actual,Wholesale,LKR,88.48,0.4841
2020-07-15,Western,Gampaha,Economic Centre-Maradagahamula,7.233295,79.988859,cereals and tubers,Rice (medium grain),KG,actual,Wholesale,LKR,94.09,0.5148
2020-07-15,Western,Gampaha,Economic Centre-Maradagahamula,7.233295,79.988859,cereals and tubers,Rice (red nadu),KG,actual,Wholesale,LKR,87.13,0.4767
2020-07-15,Western,Gampaha,Economic Centre-Maradagahamula,7.233295,79.988859,cereals and tubers,Rice (red),KG,actual,Wholesale,LKR,89.74,0.491
2020-07-15,Western,Gampaha,Economic Centre-Maradagahamula,7.233295,79.988859,cereals and tubers,Rice (white),KG,actual,Wholesale,LKR,87.26,0.4774
2020-07-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,362.5,1.9832
2020-07-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Wholesale,LKR,302.0,1.6523
2020-07-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1116.0,6.1057
2020-07-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (jack),KG,actual,Wholesale,LKR,657.5,3.5972
2020-07-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,1067.22,5.8388
2020-07-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (sail fish),KG,actual,Wholesale,LKR,858.89,4.699
2020-07-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,512.22,2.8024
2020-07-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Wholesale,LKR,375.0,2.0516
2020-07-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,645.56,3.5319
2020-07-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Wholesale,LKR,535.0,2.927
2020-07-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,803.33,4.3951
2020-07-15,Western,Gampaha,Fish market-Negombo,7.21,79.8317,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Wholesale,LKR,528.57,2.8918
2020-07-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,290.87,1.5914
2020-07-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Wholesale,LKR,246.52,1.3487
2020-07-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,920.48,5.036
2020-07-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (jack),KG,actual,Wholesale,LKR,620.48,3.3946
2020-07-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,1001.0,5.4765
2020-07-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (sail fish),KG,actual,Wholesale,LKR,850.0,4.6504
2020-07-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,437.39,2.393
2020-07-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Wholesale,LKR,337.39,1.8459
2020-07-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,601.67,3.2917
2020-07-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Wholesale,LKR,502.78,2.7507
2020-07-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,826.96,4.5243
